track_id,artists,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,release_year,release_decade,market_region,playlist_category,artist_tier,streaming_platform,release_year_raw,release_year_clean,clean_decade
0F3Tuj1xV2rBtHklHmJAEE,Anders Hatlo;Petter JÃ¸lstad,27.0,97466.0,False,0.522,0.601,10,-8.709,0,0.479,0.492,0.0,0.73,0.837,151.336,5,disney,2004,2000s,North America,Mood,Emerging,Spotify,2004,2004.0,2000s
3FoHPS9RV347IHECud31Od,Frank Churchill;Larry Morey;Ed,20.0,119506.0,False,0.378,0.111,5,-20.042,1,0.0354,0.847,0.0027,0.0921,0.51,102.735,4,disney,2018,2010s,Asia Pacific,Top Charts,Emerging,Spotify,2018,2018.0,2010s
2QALFQsf6QAs6esLfRLNlt,Nathan Lane;Madeleine Doherty;,22.0,416760.0,False,0.471,0.467,8,-10.66,1,0.211,0.82,0.0,0.309,0.537,143.871,4,disney,2022,2020s,Latin America,Discover,Emerging,Apple Music,2022,2022.0,2020s
490eG6GdyHsKOFi9pPMERK,Benny Martin;The Wong Janice,35.0,173406.0,False,0.193,0.134,10,-17.84,1,0.0486,0.973,0.88,0.116,0.0959,171.485,3,disney,2018,2010s,North America,Party,Rising,Spotify,2018,2018.0,2010s
1nrXPF5szKZhHr0iANiPcS,Donna Murphy,64.0,98320.0,False,0.55,0.332,1,-10.683,1,0.175,0.826,0.0,0.206,0.552,110.539,3,disney,1960,1960s,Europe,Discover,Established,Apple Music,1960,1960.0,1960s
1veJ61x17GJekNt4o2E2Ie,Paul Kandel;Chorus - The Hunch,25.0,336533.0,False,0.429,0.581,2,-14.4,1,0.285,0.713,0.0,0.0921,0.383,142.61,4,disney,2014,2010s,Latin America,Top Charts,Emerging,Spotify,2014,2014.0,2010s
5bvCYo69Dg73PFEJANWkxG,ThorbjÃ¸rn Harr,32.0,51360.0,False,0.646,0.116,2,-16.07,1,0.187,0.884,0.0,0.125,0.334,82.769,4,disney,1979,1970s,Europe,Sleep & Relax,Rising,YouTube Music,1979,1979.0,1970s
4AsKqQulOFpEZpaBsbrF4P,Randy Newman,25.0,209520.0,False,0.388,0.26,8,-13.487,1,0.0316,0.74,0.208,0.0864,0.152,104.477,4,disney,2002,2000s,Latin America,Workout,Emerging,Spotify,2002,2002.0,2000s
11JcKBQsIAawlt3zuS5cFl,Alan Menken,18.0,34878.0,False,0.257,0.0613,0,-21.991,1,0.0393,0.946,0.911,0.0873,0.107,80.404,3,disney,1982,1980s,North America,Mood,Emerging,Spotify,1982,1982.0,1980s
3jq4I4Ab7npoDx22ka89T4,Doctora Juguetes;Felpita;Lambi,25.0,52213.0,False,0.327,0.251,11,-9.002,1,0.0328,0.903,0.000275,0.139,0.446,202.984,4,disney,2013,2010s,Latin America,Focus,Emerging,Spotify,2013,2013.0,2010s
0acaq8Gi5QLRFHxNOseSjq,Carsten Svendsen,25.0,109280.0,False,0.46,0.581,2,-6.705,1,0.0373,0.744,0.0,0.601,0.82,128.819,4,disney,circa 2010,2010s,North America,Party,Emerging,YouTube Music,circa 2010,,
6vn2V20tf4i5cOLpOFqKEM,Nellie Ettison;Julian C. Thies,18.0,182613.0,False,0.319,0.39,5,-8.422,1,0.0559,0.695,0.0,0.0941,0.455,84.553,4,disney,unknown,1990s,Asia Pacific,Sleep & Relax,Emerging,Amazon Music,unknown,,
67KK8lM4bOhXjkCby8UOPx,Gisela,42.0,224040.0,False,0.67,0.422,8,-6.953,1,0.0324,0.835,0.0,0.141,0.359,137.046,4,disney,2007,2000s,Europe,Sleep & Relax,Rising,Spotify,2007,2007.0,2000s
6NeWpzXl7TiLj7XtDOKMoH,Disney Studio Chorus,23.0,97026.0,False,0.317,0.51,7,-10.319,1,0.0361,0.877,0.0,0.128,0.733,110.914,4,disney,2010,2010s,North America,Sleep & Relax,Emerging,YouTube Music,2010,2010.0,2010s
1fQDZzKx8wDGN2XWXFneq6,Cameron's Bedtime Classics,19.0,34240.0,False,0.829,0.274,9,-15.798,0,0.137,0.897,0.877,0.109,0.642,114.309,4,disney,2006,2000s,Asia Pacific,Sleep & Relax,Emerging,Amazon Music,2006,2006.0,2000s
7HsCmonROWdAi1ZhnAMX5C,Cast - Frozen,48.0,105293.0,False,0.538,0.481,2,-8.716,0,0.0997,0.545,0.0,0.086,0.191,95.914,4,disney,1993,1990s,North America,Mood,Rising,Tidal,1993,1993.0,1990s
1iWwZGkscAXSplzqrZyDxr,Marcio Seixas,19.0,146666.0,False,0.337,0.338,0,-21.972,0,0.274,0.927,0.00463,0.335,0.4,87.554,4,disney,2008,2000s,Europe,Focus,Emerging,Apple Music,2008,2008.0,2000s
0aKb5riywYeDam6ukd62RO,Leonardo Holmes,25.0,90082.0,False,0.265,0.0637,2,-22.962,1,0.0384,0.97,0.959,0.0808,0.26,77.166,4,disney,2017,2010s,Europe,Workout,Emerging,Tidal,2017,2017.0,2010s
3MxMLje6CKdVgCoA82eBgN,Roger Bart,22.0,198493.0,False,0.358,0.603,1,-7.503,0,0.0932,0.581,0.0,0.0921,0.325,123.042,4,disney,1986,1980s,North America,Party,Emerging,Spotify,1986,1986.0,1980s
1gilgPrTkkZTp09Xf8zCmK,Kristen Bell,60.0,216773.0,False,0.296,0.119,0,-14.256,0,0.0475,0.839,1.59e-05,0.385,0.146,170.037,4,disney,1990,1990s,Asia Pacific,Discover,Established,Spotify,1990,1990.0,1990s
7LmFNUevLXGhzuo0xVwNaV,Analy,39.0,144480.0,False,0.393,0.534,4,-10.573,1,0.058,0.605,0.0,0.455,0.883,86.681,4,disney,2006,2000s,Latin America,Sleep & Relax,Rising,Tidal,2006,2006.0,2000s
4BI2jaIIivrlLkqAashzpO,Billboard Baby Lullabies,,92434.0,False,,0.321,3,,1,0.0653,0.996,0.773,0.143,0.477,,4,disney,,2020s,,,,Apple Music,,,
5k3U0OGYBccHdKJJu3HrUN,Nathan Lane;Ernie Sabella;Jaso,72.0,213600.0,False,0.408,0.313,0,-18.09,1,0.137,0.617,1.18e-05,0.115,0.725,170.013,4,disney,2015,2010s,Latin America,Sleep & Relax,Superstar,YouTube Music,2015,2015.0,2010s
08OxaYELuEIHjOegaAAYbr,Franco Chillemi;Remo Girone,27.0,103746.0,False,0.506,0.538,0,-11.764,1,0.0619,0.805,1.09e-06,0.338,0.664,139.444,4,disney,2015,2010s,Europe,Focus,Emerging,Spotify,2015,2015.0,2010s
19z5M8qTF2QqGICyenVI7l,Jon Sarta,19.0,142549.0,False,0.662,0.0683,10,-18.923,1,0.0351,0.994,0.901,0.108,0.319,116.119,3,disney,2006,2000s,Asia Pacific,Focus,Emerging,Spotify,2006,2006.0,2000s
2qpnRay5CLITJxILnihBVB,May Kristin Krispersen,,217786.0,False,,0.0708,0,,0,0.0423,0.825,2.54e-06,0.628,0.191,,4,disney,,2010s,,,,Tidal,,,
4w0B2qq8asWtatQ4z6ezid,Charmian Carr;Dan Truhitte,51.0,200000.0,False,0.488,0.133,8,-15.865,1,0.0362,0.895,0.0,0.0595,0.289,128.123,4,disney,1963,1960s,Europe,Mood,Established,Tidal,1963,1963.0,1960s
3i3kzILOIFSBG0ezrYbB4O,Germaine Franco,21.0,75160.0,False,0.578,0.203,2,-19.606,0,0.0362,0.745,0.933,0.125,0.0775,119.064,3,disney,2014,2010s,Europe,Top Charts,Emerging,YouTube Music,2014,2014.0,2010s
49qvegzonjCFLkYNQpyqxQ,Jon Sarta,27.0,138197.0,False,0.527,0.00841,5,-30.475,1,0.0705,0.993,0.908,0.0815,0.335,77.455,4,disney,2021,2020s,Europe,Top Charts,Emerging,Spotify,2021,2021.0,2020s
095jFPHpHEKyxdARSjev93,The Harp and the Piano,21.0,90036.0,False,0.447,0.0314,2,-25.15,1,0.0424,0.968,0.941,0.106,0.12,132.191,3,disney,2013,2010s,Europe,Mood,Emerging,Tidal,2013,2013.0,2010s
4wSMMFbMq7fonJuHFtLiNo,Oliver Wallace;Frank Churchill,21.0,70840.0,False,0.181,0.197,5,-24.981,0,0.0481,0.909,0.0141,0.0866,0.2,101.809,4,disney,2020,2020s,North America,Party,Emerging,Spotify,2020,2020.0,2020s
64U9po8RNXF1ZHc2SgCn8i,Marc Pociello;Angela Aloy;Edua,43.0,171280.0,False,0.661,0.73,6,-9.332,1,0.0765,0.175,7.91e-05,0.106,0.853,98.817,4,disney,2016,2010s,Latin America,Top Charts,Rising,YouTube Music,2016,2016.0,2010s
6Zgn6YnHMhWnNz5F13aKfF,Alan Menken;Lee Wilkof;Franc L,20.0,141240.0,False,0.679,0.523,10,-12.638,1,0.503,0.668,0.000336,0.27,0.52,110.647,4,disney,1993,1990s,Europe,Mood,Emerging,Spotify,1993,1993.0,1990s
29pI32Rxb1uwtQOMLWtQvf,SÃ¸ren Launbjerg;Louise Norby,33.0,161573.0,False,0.297,0.25,9,-13.376,0,0.0319,0.652,0.0,0.097,0.179,81.996,3,disney,2020,2020s,Middle East & Africa,Sleep & Relax,Rising,Apple Music,2020,2020.0,2020s
0tTTP6Pu4EdhRUJjyxIJqq,Tokyo Disneyland,22.0,366321.0,False,0.506,0.884,0,-5.708,1,0.126,0.24,0.0,0.192,0.668,167.966,4,disney,1985,1980s,North America,Mood,Emerging,YouTube Music,1985,1985.0,1980s
6mVT7VRlkrwiFYhjG1XY5O,Disney Channel Stars,41.0,191308.0,False,0.656,0.784,8,-4.682,1,0.0376,0.0155,0.0,0.0352,0.541,98.038,4,disney,2011,2010s,Latin America,Discover,Rising,Amazon Music,2011,2011.0,2010s
6qzlPYQxRzynPJEwrofjxT,Germaine Franco,22.0,129826.0,False,0.658,0.634,7,-10.671,1,0.0328,0.445,0.957,0.148,0.61,99.949,3,disney,1995,1990s,Middle East & Africa,Party,Emerging,YouTube Music,1995,1995.0,1990s
1jkfH07RYJnOD5MS2PtX2e,Germaine Franco,21.0,146400.0,False,0.286,0.473,6,-10.579,1,0.0871,0.341,0.828,0.198,0.0615,110.278,3,disney,1964,1960s,Latin America,Mood,Emerging,Amazon Music,1964,1964.0,1960s
4rA9aBhdi59gShgIV7g852,DÃ©bora GonÃ§alves;Lebo M.,19.0,241800.0,False,0.415,0.482,10,-7.932,1,0.0362,0.309,1.15e-06,0.274,0.346,83.868,4,disney,2008,2000s,Asia Pacific,Mood,Emerging,Apple Music,2008,2008.0,2000s
7ejRpFxLULtZfGuVW1ZIwt,Germaine Franco,25.0,95946.0,False,0.172,0.0254,9,-20.089,0,0.0342,0.781,0.898,0.161,0.0323,77.522,4,disney,2004,2000s,Asia Pacific,Sleep & Relax,Emerging,YouTube Music,2004,2004.0,2000s
7iG6wzG4TcfjjsJ8zIAkQw,Germaine Franco,24.0,85866.0,False,0.499,0.108,7,-23.37,1,0.0554,0.887,0.911,0.1,0.121,127.368,4,disney,2010,2010s,Europe,Top Charts,Emerging,Spotify,2010,2010.0,2010s
05ET8TiuscvijP4b4b1Jg9,Auli'i Cravalho,46.0,190830.0,False,0.409,0.224,5,-9.095,1,0.0405,0.927,0.0,0.106,0.227,100.916,4,disney,2013,2010s,Latin America,Sleep & Relax,Rising,Spotify,2013,2013.0,2010s
3cHiupd1sxKfTnXTgb99Ac,Shinya Miura,38.0,81906.0,False,0.447,0.247,9,-13.66,0,0.0537,0.661,0.0,0.132,0.347,129.337,4,disney,1976,1970s,North America,Discover,Rising,YouTube Music,1976,1976.0,1970s
5fNi5vqe3VqWdpeJNTfR66,Randy Newman,22.0,164693.0,False,0.393,0.411,5,-8.921,1,0.0293,0.745,6.08e-05,0.0824,0.348,93.986,4,disney,1994,1990s,Europe,Discover,Emerging,Amazon Music,1994,1994.0,1990s
6DVGnL8Pl0wFigEsJk05GE,Goofy,24.0,54466.0,False,0.681,0.528,5,-12.742,1,0.0629,0.675,0.0,0.281,0.967,150.052,4,disney,2012,2010s,North America,Sleep & Relax,Emerging,Spotify,2012,2012.0,2010s
08g09UHbKcqhXawnm5RV84,Haruki Sayama;Ryoichi Fukuzawa,20.0,135000.0,False,0.221,0.325,2,-14.88,0,0.0553,0.912,0.000919,0.318,0.195,66.599,4,disney,2005,2000s,Latin America,Mood,Emerging,Spotify,2005,2005.0,2000s
4qUhUcrPQxRnmhJPzl1972,Kayoko Ishu;Tokyo Philharmonic,33.0,119440.0,False,0.357,0.278,8,-11.197,1,0.0693,0.95,1.08e-05,0.107,0.208,88.085,4,disney,2016,2010s,Europe,Sleep & Relax,Rising,Spotify,2016,2016.0,2010s
40fN3KWGvyFjq78xAvLkc9,Serena Rossi,25.0,223893.0,False,0.332,0.076,9,-17.963,1,0.0448,0.976,8.87e-05,0.0928,0.306,74.073,4,disney,2014,2010s,Europe,Focus,Emerging,Amazon Music,2014,2014.0,2010s
44GOY6vxcO5Qi97QwktcvP,Noortje Herlaar;Willemijn Verk,34.0,118920.0,False,0.581,0.474,6,-6.74,0,0.0347,0.577,0.0,0.106,0.474,139.938,4,disney,2019,2010s,North America,Workout,Rising,Spotify,2019,2019.0,2010s
45RmMaxyGkQG7HNp5SKxoK,Alan Menken,26.0,128880.0,False,0.13,0.058,5,-20.752,1,0.0344,0.83,0.348,0.524,0.0789,95.443,4,disney,2015,2010s,Middle East & Africa,Workout,Emerging,Spotify,2015,2015.0,2010s
7JuLVtYx37TC8JiYY5gJJj,Germaine Franco,21.0,80693.0,False,0.37,0.0608,7,-26.843,1,0.0336,0.646,0.866,0.116,0.228,103.301,4,disney,2009,2000s,North America,Sleep & Relax,Emerging,Spotify,2009,2009.0,2000s
0son51AkdDBGl5v1Bx12Cu,Kristen Bell,18.0,176865.0,False,0.708,0.424,2,-7.048,1,0.0353,0.724,0.0,0.0722,0.637,101.703,4,disney,2005,2010s,North America,Top Charts,Emerging,Spotify,2005,2005.0,2000s
692hkfZhtOOSMba5TsyKI7,The Sleep Diaries,20.0,136303.0,False,0.48,0.0702,2,-19.369,1,0.0607,0.914,0.949,0.126,0.184,80.348,4,disney,2003,2000s,North America,Party,Emerging,YouTube Music,2003,2003.0,2000s
6U3KzIa82ZCKAROmpg7PqT,A.M.C,18.0,316534.0,False,0.568,0.995,0,0.651,1,0.216,0.000282,0.213,0.788,0.4,172.021,4,drum-and-bass,2004,2000s,Middle East & Africa,Discover,Emerging,Tidal,2004,2004.0,2000s
3faKl9QsYxnpbDZkGNGGD4,Murdock;Dynamite MC,17.0,204827.0,False,0.593,0.966,7,-0.823,1,0.0967,0.0106,0.00207,0.103,0.459,174.082,4,drum-and-bass,2018,2010s,Middle East & Africa,Sleep & Relax,Emerging,Spotify,2018,2018.0,2010s
1n0RJsXFbHxBogVDWNUUaE,Aries;Jacky Murda;MC Spyda,17.0,242221.0,False,0.678,0.961,1,-2.853,0,0.0967,0.00475,9.47e-05,0.136,0.564,175.023,4,drum-and-bass,2009,2000s,Latin America,Top Charts,Emerging,Spotify,2009,2009.0,2000s
2Ug1U9UQiDL0sabsvcp3kR,S.P.Y,17.0,304296.0,False,0.379,0.844,2,-4.633,1,0.0489,0.00477,0.923,0.119,0.13,113.348,5,drum-and-bass,2018,2010s,Asia Pacific,Sleep & Relax,Emerging,Amazon Music,2018,2018.0,2010s
3QSzbe5jUceSc0IyAFJ4LD,Zero T,18.0,319097.0,False,0.671,0.928,8,-3.704,0,0.0732,0.000164,0.729,0.273,0.634,174.002,4,drum-and-bass,2018,2010s,North America,Mood,Emerging,Amazon Music,2018,2018.0,2010s
4gzpnqZiNAX35p7bA6dBug,Ed Solo;Deekline;Rubi Dan,17.0,272228.0,False,0.606,0.956,10,-1.643,0,0.0368,0.000866,0.0407,0.0407,0.624,87.498,4,drum-and-bass,2019,2010s,Middle East & Africa,Discover,Emerging,Spotify,2019,2019.0,2010s
1sRL7HMCdXRuaAuoHjAWtX,Hidden Agenda,16.0,369213.0,False,0.719,0.768,4,-6.895,0,0.206,0.000456,0.861,0.137,0.624,163.887,4,drum-and-bass,2021,2020s,North America,Discover,Emerging,Spotify,2021,2021.0,2020s
2Csh5mBrKsQz7STqTg1ow6,Logistics;Holly Drummond,18.0,254627.0,False,0.517,0.699,10,-4.174,0,0.055,0.00269,0.258,0.0763,0.222,173.994,4,drum-and-bass,2009,2000s,North America,Top Charts,Emerging,Apple Music,2009,2009.0,2000s
31iW5Yzn4Z39NvSD5csT2s,Netsky,47.0,250060.0,False,0.455,0.863,9,-3.259,0,0.116,0.000524,0.274,0.171,0.344,172.995,4,drum-and-bass,2005,2000s,North America,Discover,Rising,YouTube Music,2005,2005.0,2000s
1E3Mjrzw3Ad9b3NpjM8ZPe,Ed Solo;Elijah MC,22.0,292800.0,False,0.716,0.922,10,-4.245,0,0.0392,0.000229,0.00292,0.0966,0.751,87.499,4,drum-and-bass,2013,2010s,Europe,Party,Emerging,Amazon Music,2013,2013.0,2010s
5EzBDNVOJ6Q2b2MKE7l8MZ,Shimon;Darrison,16.0,215172.0,False,0.489,0.977,1,-0.938,1,0.0827,0.0386,0.027,0.291,0.155,116.011,5,drum-and-bass,2007,2000s,Asia Pacific,Sleep & Relax,Emerging,Spotify,2007,2007.0,2000s
530JUX50nrszQU6q5RiWSw,Chase & Status;Takura,47.0,238880.0,False,0.588,0.955,1,-5.271,1,0.0515,0.00109,0.785,0.36,0.665,140.024,4,drum-and-bass,2013,2010s,Europe,Focus,Rising,Apple Music,2013,2013.0,2010s
4S2l4FIQ2A2CRg3QvJaQtx,UN-CUT,,255266.0,False,,0.764,0,,0,0.0627,0.0348,2.36e-05,0.2,0.762,,4,drum-and-bass,,2010s,,,,YouTube Music,,,
5pU0ukYqqyM6ztqCeNCONF,Camo & Krooked,16.0,264768.0,False,0.612,0.68,9,-5.608,0,0.184,0.00075,0.681,0.134,0.439,173.974,4,drum-and-bass,2015,2010s,Europe,Workout,Emerging,Amazon Music,2015,2015.0,2010s
404eB9Bsn32gpIN6oGBtwa,Goldie;James Davidson;Subjecti,16.0,399393.0,False,0.702,0.773,10,-10.286,0,0.0379,0.0118,0.889,0.125,0.0621,127.0,4,drum-and-bass,2007,2000s,North America,Top Charts,Emerging,Tidal,2007,2007.0,2000s
6575pUtpKlKloGl61PJDTp,DJ Patife,15.0,454253.0,False,0.491,0.914,11,-5.425,0,0.0637,0.0055,0.0893,0.194,0.535,177.224,4,drum-and-bass,1998,1990s,Europe,Focus,Emerging,Spotify,1998,1998.0,1990s
5tcZPB2Cyj3FdB5nQW2Gog,Metrik,48.0,270339.0,False,0.405,0.917,5,-3.03,1,0.0357,0.000173,0.115,0.132,0.194,174.045,4,drum-and-bass,2009,2000s,Latin America,Discover,Rising,Apple Music,2009,2009.0,2000s
44GTVX4jZXdfYCydhQTRoL,Bachelors of Science;Brooklyn,16.0,370000.0,False,0.533,0.864,6,-6.359,0,0.0448,0.00576,0.791,0.169,0.448,174.988,4,drum-and-bass,unknown,1990s,Asia Pacific,Focus,Emerging,Spotify,unknown,,
4qDs6ab3HIV2E0cYfpZqJA,Pendulum,30.0,569973.0,False,0.626,0.936,9,-3.518,0,0.0868,3.38e-05,0.102,0.242,0.235,126.033,4,drum-and-bass,2020,2020s,Europe,Discover,Rising,YouTube Music,2020,2020.0,2020s
3qq0Oi75mnpDgwKUTWBr7v,Renegade;GIRL LIKE RENZY,18.0,238106.0,False,0.548,0.947,7,-3.494,1,0.0385,0.0019,0.126,0.333,0.507,124.01,4,drum-and-bass,2006,2000s,Latin America,Focus,Emerging,YouTube Music,2006,2006.0,2000s
2WCy38oM4VCRZ8AFH68fhx,Roni Size;Reprazent,18.0,373040.0,False,0.549,0.961,7,-3.225,0,0.129,0.0232,0.39,0.12,0.383,169.828,4,drum-and-bass,1997,1990s,North America,Party,Emerging,Amazon Music,1997,1997.0,1990s
46FvONr5QlkWUZ8fpGAQt9,NERO,22.0,168214.0,False,0.676,0.923,1,-3.119,1,0.148,0.0138,0.0,0.212,0.58,140.154,4,drum-and-bass,1969,1960s,Latin America,Party,Emerging,Spotify,1969,1969.0,1960s
45fdlQBPAB3DSQ4ZixGzlW,Pola & Bryson,19.0,327398.0,False,0.625,0.89,4,-4.32,0,0.0462,0.00644,0.853,0.0882,0.0934,172.976,4,drum-and-bass,2014,2010s,Middle East & Africa,Top Charts,Emerging,Spotify,2014,2014.0,2010s
5FFRRIEK7YW7tNU0Qlb6bN,DJ Patife;Vangeliez;MC Fats;St,17.0,370920.0,False,0.653,0.792,5,-6.17,0,0.0752,0.0481,0.239,0.0615,0.0867,171.992,4,drum-and-bass,2014,2010s,North America,Party,Emerging,Spotify,2014,2014.0,2010s
4nrcPumLm5ozA8qOEHcVm2,Kanine,57.0,247210.0,False,0.55,0.984,10,-1.11,0,0.0932,0.00103,0.103,0.105,0.0583,174.976,4,drum-and-bass,2005,2000s,Asia Pacific,Workout,Established,Spotify,2005,2005.0,2000s
1PoZH33EGyW5aTWEFRKKWe,Whiney,21.0,272914.0,False,0.474,0.91,8,-3.346,0,0.04,0.000842,0.878,0.0929,0.151,174.982,4,drum-and-bass,1987,1980s,Europe,Discover,Emerging,Spotify,1987,1987.0,1980s
3HPPcZ9oK7yGmy5vn7OMLC,Dirtyphonics;Sullivan King,51.0,197333.0,False,0.486,0.878,0,-3.068,1,0.151,1.52e-05,0.533,0.124,0.205,180.008,4,drum-and-bass,2008,2000s,North America,Mood,Established,Tidal,2008,2008.0,2000s
6PtZlTIaMSzCBuTvYSgN2g,Nasty Habits;DJ DB,15.0,167732.0,False,0.533,0.956,9,-7.609,0,0.0554,0.00387,0.921,0.124,0.838,183.155,4,drum-and-bass,2004,2000s,Middle East & Africa,Top Charts,Emerging,Apple Music,2004,2004.0,2000s
3LDJQuvazW0M6hGOARieEm,Dimension,51.0,253793.0,False,0.444,0.955,5,-2.427,0,0.0374,0.0151,0.0114,0.686,0.396,173.991,4,drum-and-bass,2015,2010s,Europe,Sleep & Relax,Established,Apple Music,2015,2015.0,2010s
4Qgul38bCegoj1qlJYcFI9,Shapeshifter,16.0,347700.0,False,0.446,0.674,10,-7.07,1,0.0751,0.0156,0.00545,0.186,0.12,173.97,4,drum-and-bass,2013,2010s,Europe,Sleep & Relax,Emerging,Amazon Music,2013,2013.0,2010s
5lp2GfxM4NV2Jylnf4sF9H,Pendulum,19.0,288640.0,False,0.467,0.992,1,-4.497,1,0.147,4.55e-05,0.726,0.941,0.234,86.995,4,drum-and-bass,2006,2000s,North America,Top Charts,Emerging,Amazon Music,2006,2006.0,2000s
7oo2wT4ibeCm8NIFGBDLXM,Camo & Krooked;Ian Shaw,24.0,219432.0,False,0.395,0.841,0,-4.819,0,0.0418,0.039,0.0948,0.672,0.0421,87.62,4,drum-and-bass,2001,2000s,North America,Mood,Emerging,Apple Music,2001,2001.0,2000s
53j1YY09Ma68O6SUMNrY7p,Eoin O' Broin,16.0,240000.0,False,0.479,0.902,6,-5.288,1,0.101,0.000252,0.694,0.292,0.354,170.014,4,drum-and-bass,2023,2020s,Asia Pacific,Sleep & Relax,Emerging,Spotify,2023,2023.0,2020s
2xpgd9TuWqcvQIYSbRatjF,Ed Solo;Deekline,17.0,267278.0,False,0.744,0.904,10,-4.418,0,0.047,0.00325,0.289,0.0351,0.633,87.103,4,drum-and-bass,2010,2010s,Latin America,Top Charts,Emerging,Spotify,2010,2010.0,2010s
1KxsajqnPwZIk0LmVG1Y67,Teebee,18.0,314806.0,False,0.555,0.982,4,-3.445,0,0.0533,5.95e-05,0.907,0.0672,0.103,174.988,4,drum-and-bass,2015,2010s,Asia Pacific,Top Charts,Emerging,Apple Music,2015,2015.0,2010s
4lW5f7Yr9E7EIYZ8RT3rIV,Chase & Status;CeeLo Green,22.0,238746.0,False,0.513,0.805,9,-4.765,0,0.0535,0.000277,0.0,0.177,0.194,139.962,4,drum-and-bass,1995,1990s,North America,Focus,Emerging,YouTube Music,1995,1995.0,1990s
20vvixeUnO9OcQh9gqIhc5,Dom & Roland;Klute;Technical I,16.0,457240.0,False,0.379,0.939,11,-5.762,1,0.0878,0.00291,0.8,0.365,0.0819,171.877,4,drum-and-bass,2010,2010s,North America,Workout,Emerging,YouTube Music,2010,2010.0,2010s
5k6IIOg880ey49ynxKkrmb,Murdock;Doctrine,18.0,209655.0,False,0.633,0.787,5,-5.005,0,0.0879,0.0175,0.795,0.111,0.246,174.163,4,drum-and-bass,1970,1970s,North America,Sleep & Relax,Emerging,Apple Music,1970,1970.0,1970s
5l9NEMBpuF5mtjv4vO1Zoq,Dimension,48.0,306206.0,False,0.405,0.957,5,-1.318,0,0.0627,0.0343,0.142,0.0988,0.0779,173.985,4,drum-and-bass,2011,2010s,Europe,Workout,Rising,Amazon Music,2011,2011.0,2010s
64I0O6ZipYryKte1cHA2EY,Chase & Status;Plan B,60.0,200600.0,False,0.324,0.783,1,-4.808,0,0.0346,0.00929,0.0117,0.0888,0.0788,116.704,3,drum-and-bass,2022,2020s,Middle East & Africa,Discover,Established,YouTube Music,2022,2022.0,2020s
2qnTH0so7BRI7knJ0VulWr,Sigma;Paloma Faith,20.0,205000.0,False,0.485,0.815,2,-3.833,1,0.0542,0.0997,0.0,0.164,0.352,171.101,4,drum-and-bass,2007,2000s,Latin America,Top Charts,Emerging,Tidal,2007,2007.0,2000s
5bUeN1bZKkmP4SJb0aft8B,4hero;Jill Scott,27.0,297573.0,False,0.631,0.528,10,-10.044,0,0.0923,0.283,2.93e-05,0.205,0.539,150.448,4,drum-and-bass,1974,1970s,,Mood,Emerging,Amazon Music,1974,1974.0,1970s
5AULFhnwyfeNQbRIcwoDPJ,1991,18.0,222844.0,False,0.46,0.91,5,-3.499,0,0.0479,0.00131,0.896,0.138,0.313,173.961,4,drum-and-bass,1971,1970s,Asia Pacific,Top Charts,Emerging,Spotify,1971,1971.0,1970s
1LfwXAkJQH5hPNVPZm4D01,Prolix,,338268.0,False,0.489,0.984,7,-2.493,1,0.107,1.59e-05,0.878,0.0829,0.571,174.009,4,drum-and-bass,2007,2000s,Asia Pacific,Sleep & Relax,Emerging,Spotify,2007,2007.0,2000s
35Dz6ln5qFTQgg41EAzx1U,DJ Fresh;Dutty Moonshine Big B,20.0,211003.0,False,0.692,0.916,0,-4.528,1,0.0928,0.000478,0.536,0.652,0.735,156.968,4,drum-and-bass,1997,1990s,North America,Workout,Emerging,Apple Music,1997,1997.0,1990s
00k6JaeZZxi2OgRReZUn3P,Keeno,20.0,310444.0,False,0.439,0.881,1,-4.131,1,0.0402,7.79e-05,0.861,0.322,0.056,173.981,4,drum-and-bass,1968,1960s,Asia Pacific,Focus,Emerging,Apple Music,1968,1968.0,1960s
1HbH5Er03lllJnQuloK2Cn,InsideInfo;Mefjus;The Upbeats,15.0,336551.0,False,0.327,0.987,2,-2.392,1,0.536,0.000316,0.777,0.699,0.252,173.844,4,drum-and-bass,2017,2010s,Europe,Focus,Emerging,Apple Music,2017,2017.0,2010s
5GgRhQXcf6PbUQrce7CDnm,The Qemists;Kellermensch,47.0,252160.0,False,0.31,0.886,8,-4.917,1,0.318,0.000299,0.853,0.163,0.0387,179.888,3,drum-and-bass,2010,2010s,North America,Top Charts,Rising,Spotify,2010,2010.0,2010s
5jpAKfxtcr7Jrun3TtcKzu,Wilkinson;IMAN,18.0,266206.0,False,0.528,0.854,4,-1.338,0,0.247,0.00753,0.00572,0.155,0.618,174.002,4,drum-and-bass,2003,2000s,North America,Mood,Emerging,Amazon Music,2003,2003.0,2000s
006c9li2Mybyg5vm6doEfO,Logistics;Zara Kershaw,16.0,249696.0,False,0.479,0.898,2,-4.475,0,0.0452,0.00112,0.0703,0.373,0.0394,174.002,4,drum-and-bass,2020,2020s,Europe,Discover,Emerging,Spotify,2020,2020.0,2020s
